solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 598903953585548672,598903953585548672,182409229,2016.0,132.62085201174244,0.015068703,11.6359111528149,0.007940503,1.1420813291546128,0.01715025,66.5927,11.109931,-10.730773118397652,0.018337646,-2.8776854861817647,0.013189175,-0.2153539,-0.08234958,-0.20507766,0.088139445,0.07457137,0.08862763,-0.12931064,0.22941071,-0.14569771,-0.18834941,400,0,398,2,-0.73672706,374.137,0.0,0.0,31,true,1.5739503,,,,,,,,46,19,0.026306832,48,10,0,0.059225578,10.352532,1,0,0.97299665,0.28354102,0.5655385,0.24550481,0.25729206,-169.08362,7.937648,-50.60356,-17.19492,false,404,65541.15455335368,12.260703,5345.628,13.646082,45,36358.2796344716,24.276608,1497.6672,13.937034,44,41745.75840869591,20.166725,2070.0315,13.196364,1.1916794,0,0,0,0,0,0.74066925,0.29095173,0.44971752,35.055157,3.9455614,2,20,1,15,8.393355,,,933.9194,,6000.0,4.5,-0.25,101,,,,13.040475,0.034547053,19,,NOT_AVAILABLE,215.7726327517402,31.645985367898767,131.81138969146028,-5.833638554998968,false,false,0,true,true,false,false,false,true,true,false,1.0478935E-13,5.2341757E-13,0.99972606,6124.5854,6107.5796,6142.5396,4.3029,4.2943,4.3118,-0.3108,-0.3201,-0.3008,805.1218,794.6201,815.1907,0.1476,0.1377,0.1577,0.126,0.1175,0.1348,0.0679,0.0633,0.0726,A
1636148068921376768,Gaia DR3 604962743691561472,604962743691561472,1207665042,2016.0,132.62932023153516,0.050052043,11.854524256710336,0.027939666,1.1726613697027777,0.056951657,20.59047,11.330456,-10.916262135924672,0.06659215,-3.03553054602428,0.054156724,-0.27324003,-0.23257385,-0.054153036,0.016854929,0.11699579,0.014459856,0.003001049,0.031038098,-0.018978218,-0.2799688,398,0,397,1,2.654007,491.05243,0.11950202,1.0145293,31,true,1.4357148,,,,,,,,47,18,0.097209446,49,9,0,0.033100627,17.457708,0,0,1.0953913,0.32442945,0.5386645,0.18540838,0.24378908,-165.27602,12.192341,-52.75075,-18.861311,false,408,4814.028351802633,2.2367332,2152.2585,16.481094,43,1951.073032919456,9.348852,208.69653,17.112858,42,4086.082068811653,9.911064,412.2748,15.719627,1.2540755,0,1,0,3,0,1.3932304,0.63176346,0.761467,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.54342096350544,31.74510951716442,131.75992993643086,-5.620944650458207,false,false,0,true,false,false,false,false,true,true,false,1.03910167E-13,5.194098E-13,0.99981314,4449.7876,4432.5015,4465.0474,4.5391,4.4972,4.5592,0.0684,0.0239,0.1117,912.9652,881.0869,984.9067,0.1101,0.0876,0.1318,0.0835,0.0664,0.1001,0.0439,0.0349,0.0526,MARCS
1636148068921376768,Gaia DR3 604962331374512640,604962331374512640,1154283359,2016.0,132.63875586038705,0.01981846,11.817252400827062,0.010556166,1.1593371856224122,0.023069097,50.254986,11.377545,-10.996754368288094,0.0239517,-2.9188907815907243,0.021865996,-0.29554078,-0.33496648,-0.08029476,0.068866745,0.09839979,0.06765379,-0.020919792,0.10305991,0.059428383,-0.459622,373,9,373,0,1.4504993,415.1573,0.033984188,0.57445943,31,false,1.5490354,,,,,,,,44,17,0.03845042,46,8,0,0.045120712,21.93621,0,0,1.0530181,,,,,,,,,false,385,36428.98429464188,6.9073496,5273.9453,14.28375,45,19306.856703639296,20.544548,939.75574,14.624263,43,24464.18553653356,21.452116,1140.4089,13.776568,1.2015444,0,3,0,1,0,0.8476944,0.34051323,0.50718117,18.37123,6.6147475,2,21,1,13,6.305695,,,902.3615,,5500.0,4.5,-0.25,111,,,,13.506882,0.06949214,21,,NOT_AVAILABLE,215.58777293746087,31.737911607956672,131.77900291147125,-5.6543244207268195,false,false,0,true,true,false,false,false,true,true,false,1.03842065E-13,5.186859E-13,0.9998199,5803.2324,5788.513,5814.598,4.3501,4.3369,4.3627,-0.3226,-0.3341,-0.3137,802.8052,788.133,818.0185,0.1207,0.1129,0.1275,0.101,0.0944,0.1067,0.0542,0.0506,0.0572,PHOENIX
1636148068921376768,Gaia DR3 604913815423941120,604913815423941120,790768292,2016.0,132.6412912486113,0.014464429,11.774233150427253,0.00765162,1.1635157310568554,0.016817437,69.185074,11.412222,-11.039098983213304,0.017889146,-2.8943208202721378,0.014381884,-0.26913857,-0.04890723,-0.16407263,0.09007725,0.10321491,0.1037775,-0.14552797,0.20566785,-0.023484945,-0.32068482,388,363,387,1,0.026082957,595.1406,0.06901737,5.790667,31,false,1.5813333,,,,,,,,45,16,0.02664022,47,9,0,0.07185456,15.327582,0,0,1.000071,,,,,,,,,false,398,153380.26578084836,28.715504,5341.3745,12.722943,43,86174.11742368019,36.974228,2330.6536,13.0001,44,96028.94148218175,31.467882,3051.6494,12.29189,1.1879172,0,0,0,0,0,0.70821,0.27715683,0.43105316,33.7049,1.4038112,2,22,8,13,19.296877,,,902.36145,,6250.0,4.0,0.0,222,,,,12.11344,0.019712385,14,,NOT_AVAILABLE,215.63492980812654,31.722159902878495,131.79310980883199,-5.695064531855114,false,false,0,true,true,false,false,false,true,true,false,1.0442868E-13,5.21616E-13,0.99976176,6033.3574,6018.7983,6051.3994,3.9702,3.9543,3.9949,-0.2329,-0.2455,-0.2175,785.738,759.4669,800.2452,0.0262,0.0173,0.0365,0.0224,0.0147,0.0312,0.0121,0.0079,0.0168,MARCS
1636148068921376768,Gaia DR3 604911749544005632,604911749544005632,1430405916,2016.0,132.64323407110425,0.013388775,11.665743850429896,0.007127001,1.2205256408091743,0.015453102,78.98257,11.192967,-10.848880243869571,0.01652783,-2.7539632179016245,0.011898727,-0.21177877,-0.033246685,-0.15744904,0.08885617,0.10028717,0.09714796,-0.11646125,0.2435816,-0.12954792,-0.20249511,403,403,401,2,0.8925536,653.49347,0.06644083,6.127368,31,false,1.5676295,,,,,,,,46,19,0.023677774,48,10,0,0.067123815,11.271541,0,0,1.0310321,,,,,,,,,false,411,192160.70219457868,39.91812,4813.8716,12.478206,45,105283.19060215053,72.3705,1454.7805,12.782644,44,123959.19001929201,47.998978,2582.538,12.014699,1.1929722,0,1,0,1,0,0.7679453,0.3044386,0.4635067,33.041668,1.1042072,1,22,1,15,25.14142,0.7768915,0.08528062,933.91943,15.568899,6000.0,4.0,0.0,222,,,,11.851018,0.02614927,21,24.705597,NOT_AVAILABLE,215.7516341154752,31.678405526505653,131.82448010742075,-5.798984306147749,false,false,0,true,true,true,false,false,true,true,false,1.03506843E-13,5.1701146E-13,0.999853,5892.2583,5871.883,5926.9067,3.803,3.7872,3.8247,-0.3785,-0.4076,-0.3178,819.1415,808.539,829.9327,0.0139,0.005,0.0271,0.0117,0.0042,0.0229,0.0063,0.0022,0.0123,PHOENIX
1636148068921376768,Gaia DR3 604908695823123072,604908695823123072,147448654,2016.0,132.6491184401455,0.025886815,11.626752275914125,0.014221623,1.1670147757357756,0.030659858,38.063282,11.423469,-10.81060727025664,0.03281481,-3.6913952738752442,0.024589848,-0.24232903,-0.032812063,-0.12288403,0.024538495,0.07811475,0.046254933,-0.025604157,0.28940064,-0.16779885,-0.24922468,385,0,383,2,1.7958397,445.53452,0.06403282,1.107877,31,false,1.5158371,,,,,,,,44,19,0.047597572,46,9,0,0.064393684,12.81331,0,0,1.0651193,0.31970817,0.55122113,0.32071722,0.23132192,-171.17773,10.849949,-52.61116,-19.927483,false,380,17984.28492809392,4.6655374,3854.7083,15.050134,43,8931.542954750788,16.186626,551.78534,15.461226,40,12878.156326306223,14.465397,890.27325,14.473261,1.2127087,0,2,0,0,0,0.9879656,0.41109276,0.5768728,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.79605845295436,31.66726419828421,131.8406731522348,-5.83495702401576,false,false,0,true,false,false,false,false,true,true,false,1.02786527E-13,5.13414E-13,0.9999243,5357.494,5330.688,5374.4707,4.6148,4.602,4.6222,-0.1371,-0.164,-0.1194,718.8684,708.7758,728.8858,0.1559,0.1373,0.1682,0.1273,0.1121,0.1375,0.0679,0.0597,0.0733,MARCS
1636148068921376768,Gaia DR3 604912647193030016,604912647193030016,380457976,2016.0,132.65051057203152,0.013518618,11.721681110464335,0.0074230526,1.1993778030648812,0.01570665,76.36114,11.438134,-11.14123826159362,0.017374339,-2.589153304745703,0.013499737,-0.26868206,-0.03791103,-0.18950835,0.08933639,0.121176116,0.09962683,-0.11050505,0.1556957,0.016499687,-0.3301256,365,365,361,4,0.33897635,543.7359,0.060440313,5.1568823,31,false,1.4941672,,,,,,,,42,17,0.025722781,44,9,0,0.056553833,15.413092,0,0,1.0117904,,,,,,,,,false,375,189850.97358065672,32.797096,5788.652,12.491335,41,89714.48222991687,40.24153,2229.4004,12.956386,41,141879.86742098472,62.88564,2256.157,11.8680935,1.2198744,0,0,0,0,0,1.0882921,0.4650507,0.6232414,33.681263,0.5844203,1,19,1,14,27.46975,-1.0845561,0.80652434,902.36145,7.808611,5000.0,3.5,0.0,222,,,,11.637355,0.013717548,18,28.490427,NOT_AVAILABLE,215.6954688469269,31.708337420196973,131.81614593076824,-5.743208027145881,false,false,0,true,true,true,false,false,false,true,false,1.02690216E-13,5.1293247E-13,0.9999339,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 604915395971900672,604915395971900672,1352187742,2016.0,132.65341528079142,0.021002546,11.800210349866036,0.011688152,1.1433256724345688,0.024829417,46.04722,11.307934,-10.915605477009322,0.02618141,-2.9527818602254436,0.021050634,-0.26216933,-0.15270747,-0.07027222,0.03168886,0.14312379,0.05903171,-0.021419114,0.25936952,-0.014985797,-0.29644108,395,0,392,3,3.5588112,503.22086,0.073128596,2.3613524,31,false,1.5132825,,,,,,,,46,18,0.038601402,48,9,0,0.03916307,15.593304,0,0,1.1297113,0.3397961,0.5471932,0.23970191,0.23223054,-169.36662,11.550919,-53.359917,-19.568798,false,405,31049.844911784538,5.159637,6017.835,14.457218,45,15318.162212328845,17.14652,893.3685,14.875525,41,22390.791351495256,15.900808,1408.1543,13.872722,1.2144651,0,0,0,0,0,1.0028038,0.4183073,0.5844965,28.424364,6.7665744,2,20,4,14,6.069767,,,902.3615,,5500.0,4.5,0.0,222,,,,13.502057,0.09375431,18,,NOT_AVAILABLE,215.61303363357288,31.74381311170219,131.79752124668397,-5.666843917762094,false,false,0,true,true,false,false,false,false,true,false,1.0565753E-13,5.2775406E-13,0.9996401,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 604964083721158656,604964083721158656,1340860471,2016.0,132.65410423899596,0.020965097,11.901286526183664,0.011848209,1.1491500704088173,0.024390155,47.115326,11.570272,-11.199219729214743,0.025409032,-2.9066633357074165,0.020856079,-0.3047115,-0.29714927,-0.035569884,0.07419196,0.16850448,0.0665902,-0.055820704,0.12761064,-0.04927363,-0.28609675,401,0,399,2,7.0653024,633.6042,0.10146897,5.477359,31,true,1.5126604,,,,,,,,46,17,0.03734019,48,9,0,0.052338064,15.139066,0,0,1.2610568,0.3398447,0.52881426,0.13474067,0.260248,-164.5495,13.759279,-52.94179,-19.819677,false,410,38366.53472671895,22.63463,1695.037,14.227486,42,18893.969527563364,41.258736,457.93866,14.647735,40,27808.758974754597,51.76249,537.2377,13.637442,1.2172778,0,1,0,1,0,1.010293,0.420249,0.590044,38.54081,5.1955414,2,20,5,13,6.6688485,,,902.3616,,5500.0,4.0,-0.25,222,,,,13.41128,0.0474179,16,,NOT_AVAILABLE,215.50536968607457,31.786682578266984,131.77066774757992,-5.569362386843008,false,false,0,true,true,false,false,false,true,true,false,1.0493143E-13,5.241272E-13,0.999712,5241.982,5216.699,5273.0645,4.2603,4.2461,4.2794,-0.6319,-0.6745,-0.589,784.1418,761.7589,802.9886,0.1334,0.1112,0.1568,0.1085,0.0904,0.1276,0.0581,0.0484,0.0684,PHOENIX
1636148068921376768,Gaia DR3 604974151124482944,604974151124482944,1097394732,2016.0,132.6548734283807,0.035257142,12.022979061924914,0.020188078,1.1580055798367657,0.04081281,28.37358,11.399878,-10.99716095608239,0.04187653,-3.0032752338196804,0.03560916,-0.3661212,-0.34129035,-0.063441694,0.09149266,0.12964004,0.07081674,-0.06001913,0.14661257,-0.06847124,-0.317915,406,0,403,3,1.7672762,468.52454,0.028863288,0.11498292,31,false,1.4758204,,,,,,,,47,18,0.0628283,49,10,0,0.035651136,19.09879,0,0,1.0624342,0.37796175,0.54294497,0.16346222,0.17287925,-160.04114,16.612728,-44.624554,-22.689775,false,413,8905.7042384239,2.8356447,3140.6277,15.813196,42,4023.18605552033,11.656032,345.15915,16.327116,44,6932.770422029443,13.964344,496.4623,15.145629,1.2302178,0,1,0,4,0,1.1814871,0.51391983,0.66756725,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.37558404799677,31.838121533686767,131.7382911134548,-5.45201222539985,false,false,0,true,false,false,false,false,true,true,false,1.0313054E-13,5.151558E-13,0.99989027,4807.978,4794.267,4821.5693,4.603,4.5929,4.6146,-0.0151,-0.031,0.0024,766.5514,759.2943,774.6769,0.0651,0.0504,0.0793,0.0512,0.0396,0.0624,0.027,0.0208,0.0329,MARCS
1636148068921376768,Gaia DR3 604912745976557568,604912745976557568,266592874,2016.0,132.6584871639753,0.041887514,11.740392425699033,0.022509217,1.1847627103530336,0.048687458,24.334044,11.266343,-10.907979074671882,0.053785942,-2.8189482279425064,0.043030173,-0.2737693,-0.103618085,-0.17098992,0.09890977,0.13241765,0.10917788,-0.09420227,0.17266099,0.057500437,-0.32247278,381,0,378,3,2.1785097,453.4473,0.10456782,1.2113537,31,false,1.4637487,,,,,,,,44,17,0.07986604,46,9,0,0.050352596,15.417835,0,0,1.079895,0.32363346,0.5678939,0.28294918,0.20036192,-172.00438,11.386971,-53.139996,-18.188387,false,393,7352.100766154575,2.8587427,2571.7952,16.021338,43,3231.2920446977696,12.754821,253.33888,16.565102,40,5840.7490223631285,11.1415615,524.2307,15.331724,1.2339386,2,6,1,6,0,1.2333775,0.5437641,0.68961334,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.6793462096497,31.72327088740105,131.81860773500017,-5.723080703523303,false,false,0,true,false,false,false,false,true,true,false,1.03335316E-13,5.161855E-13,0.99987,4704.2314,4688.546,4722.378,4.5631,4.5476,4.5758,0.0268,0.0045,0.053,845.0275,826.729,867.6875,0.084,0.0676,0.1034,0.0654,0.0526,0.0806,0.0344,0.0276,0.0424,MARCS
1636148068921376768,Gaia DR3 604915086734257152,604915086734257152,1682182982,2016.0,132.66066507450043,0.02718958,11.776786753817767,0.014433287,1.1599191007904215,0.03377355,34.344013,11.344625,-10.997338311994312,0.035243686,-2.785510195005002,0.026294427,-0.25393614,-0.060402825,0.031202348,0.06588612,0.1498728,0.09332533,-0.032749493,0.37235427,0.0018294766,-0.25964585,409,0,408,1,1.1277872,453.08502,0.0,0.0,31,false,1.5090396,,,,,,,,47,17,0.051258102,49,8,0,0.046505846,13.709141,0,0,1.0391486,0.32143062,0.58191395,0.26225328,0.19197056,-171.46841,10.525601,-52.158833,-16.623175,false,418,15255.813054497055,3.7060022,4116.5146,15.228779,41,7469.434988249487,9.690388,770.80865,15.655323,43,11146.340975414114,17.094898,652.02734,14.630065,1.2202414,0,2,0,0,0,1.0252581,0.4265442,0.5987139,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.6415409003708,31.74045243836725,131.81076242462413,-5.687469570477343,false,false,0,true,false,false,false,false,true,true,false,1.032973E-13,5.1596607E-13,0.99987376,5148.8467,5132.1885,5166.6685,4.4735,4.3925,4.4945,-0.266,-0.2836,-0.2488,864.0226,833.2204,1009.9916,0.0173,0.0065,0.0289,0.0139,0.0052,0.0233,0.0074,0.0028,0.0124,PHOENIX
1636148068921376768,Gaia DR3 604915086734256000,604915086734256000,972789030,2016.0,132.66202511094664,0.028816702,11.782114005421528,0.015677266,1.163168954545169,0.034392115,33.820805,11.438482,-11.055457375180971,0.035870958,-2.935259114914743,0.028692603,-0.2672764,-0.12276187,-0.059862748,0.05387973,0.13275352,0.073840596,-0.04064573,0.28047192,-0.020116925,-0.29356652,416,0,413,3,2.8998082,514.38763,0.11832445,3.493189,31,false,1.4861653,,,,,,,,48,18,0.05287177,50,9,0,0.045037113,14.787944,0,0,1.1023681,0.31024194,0.5676606,0.2337253,0.2047691,-168.80318,11.103098,-51.43346,-17.595188,false,422,15927.596233045308,4.0130854,3968.9153,15.181992,45,7374.56764954601,10.400083,709.0874,15.669201,42,12236.944057084556,11.93398,1025.3867,14.528713,1.2312914,0,1,0,1,0,1.1404877,0.48720932,0.65327835,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.63650775364746,31.743892085799484,131.81060013415603,-5.681980841799737,false,false,0,true,false,false,false,false,true,true,false,1.0493143E-13,5.2412984E-13,0.999712,4920.894,4893.4297,4952.7607,4.4636,4.4168,4.5252,-0.3326,-0.3635,-0.3061,723.4395,656.5825,787.2665,0.1521,0.1275,0.1785,0.121,0.1013,0.1421,0.0645,0.054,0.0757,MARCS
1636148068921376768,Gaia DR3 604970508992220288,604970508992220288,288023324,2016.0,132.66621243569736,0.031456754,11.975655771336866,0.017175687,1.1468789802821828,0.035633564,32.185356,11.534599,-11.1677691058446,0.037098248,-2.8858137045657832,0.028093757,-0.29012635,-0.34748206,-0.19946568,0.16243272,0.11376757,0.11486173,-0.20563678,0.25775665,-0.17510067,-0.18507497,378,0,374,4,1.2170761,419.63943,0.0,0.0,31,false,1.4961247,,,,,,,,44,18,0.053863753,46,11,0,0.030641396,26.852259,0,0,1.0442175,0.3214431,0.5412683,0.13204755,0.2436797,-157.46495,11.626139,-45.05188,-18.4264,false,389,12252.450497282307,3.435764,3566.1501,15.466809,43,5820.351217793837,10.582266,550.00995,15.926169,41,9129.268520610247,12.901941,707.58875,14.846806,1.2201331,0,31,0,29,0,1.0793638,0.45936012,0.6200037,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.43165860555106,31.828481848269178,131.76189022849564,-5.49456405404501,false,false,0,true,false,false,false,false,true,true,false,1.0297042E-13,5.143357E-13,0.9999062,5118.087,5103.833,5131.608,4.6019,4.5948,4.6083,-0.0373,-0.0539,-0.0222,778.0999,770.1959,786.7048,0.1546,0.1424,0.1661,0.1242,0.1143,0.1334,0.0657,0.0605,0.0707,MARCS
1636148068921376768,Gaia DR3 604912368019294976,604912368019294976,1430984460,2016.0,132.66864453603912,0.017779293,11.703203361474632,0.008861827,1.1444891099800591,0.020088645,56.971943,11.418926,-10.973786313314196,0.022950921,-3.157198290279965,0.016543854,-0.21335953,-0.13345033,-0.069944486,0.15659143,0.09337686,0.120013274,-0.12425111,0.03905391,-0.040908173,-0.23097701,367,0,365,2,0.3144871,371.2648,0.0,0.0,31,false,1.5671848,,,,,,,,42,17,0.032635637,44,8,0,0.08402466,11.881797,2,0,1.0108137,0.31197864,0.59290755,0.24628541,0.26480937,-169.16046,7.568089,-51.7343,-13.991159,false,377,51462.02039955189,11.547015,4456.738,13.908649,40,28144.85327291906,14.940199,1883.8339,14.215045,41,33199.55767400766,16.047619,2068.8152,13.445065,1.1920327,0,1,0,0,0,0.76998043,0.30639553,0.4635849,32.681595,3.8164558,2,21,2,13,7.9519677,,,751.097,,6000.0,4.0,0.0,222,,,,13.193325,0.050199322,20,,NOT_AVAILABLE,215.72393999241976,31.716709631706134,131.83835590214258,-5.75618434098264,false,false,0,true,true,false,false,false,false,true,false,1.03506843E-13,5.1701146E-13,0.999853,5949.4233,5936.5264,5961.0127,4.3459,4.3277,4.3709,-0.2958,-0.3076,-0.286,820.2372,788.9447,843.8241,0.0315,0.025,0.0375,0.0265,0.0211,0.0317,0.0142,0.0113,0.017,PHOENIX
1636148068921376768,Gaia DR3 604963362166649856,604963362166649856,1018097581,2016.0,132.66944550187847,0.057039127,11.899817493116494,0.032327507,1.182368440254217,0.066187546,17.863913,11.329207,-11.006667393357382,0.06851362,-2.6840650120283276,0.056301653,-0.32526922,-0.31471875,0.0011744362,0.11058622,0.15696019,0.08630415,-0.06287749,0.10928571,-0.036408752,-0.27211824,397,0,395,2,-0.30836415,398.0159,0.0,0.0,31,false,1.4043896,,,,,,,,46,17,0.10020623,48,9,0,0.05143793,17.9853,0,0,0.9881277,0.38035706,0.53647184,0.1757767,0.21371168,-163.92714,15.287971,-50.0859,-21.181625,false,404,3670.4821669838866,1.8979152,1933.9547,16.775558,43,1347.1444978792551,9.411926,143.13165,17.515007,42,3331.8582184332513,9.841962,338.53598,15.941179,1.2747651,0,1,0,0,0,1.5738277,0.73944855,0.8343792,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.51431613710474,31.79970878660175,131.78558648171347,-5.566710802518428,false,false,0,true,false,false,false,false,true,true,false,1.0252525E-13,5.156461E-13,0.9999503,4326.8594,4307.6875,4343.612,4.3962,4.3317,4.4649,-0.0043,-0.0229,0.011,1082.7686,975.3902,1170.6,0.3891,0.3648,0.4134,0.2897,0.2713,0.3079,0.1532,0.1436,0.1628,MARCS
1636148068921376768,Gaia DR3 604915322956791168,604915322956791168,1586632531,2016.0,132.66991747450348,0.01320595,11.79616272342744,0.00730389,1.1696899848253275,0.015866918,73.71879,11.389817,-11.005732885951636,0.016437937,-2.932879846151657,0.013041535,-0.28982377,-0.14511503,-0.08144568,0.063103326,0.12472697,0.0775411,-0.05912665,0.2762489,-0.053599495,-0.3226482,419,401,417,2,-1.0043852,595.9708,0.06467632,5.551051,31,false,1.582332,,,,,,,,48,18,0.024418063,50,9,0,0.058381274,15.99136,0,0,0.96441597,,,,,,,,,false,430,156642.06147486583,29.056784,5390.8945,12.700096,46,88117.56696322568,35.488544,2482.9863,12.975886,44,98118.54125079411,35.94569,2729.633,12.2685175,1.1889279,0,20,0,23,0,0.70736885,0.2757902,0.43157864,35.255863,1.5845346,2,22,4,16,20.960943,,,902.3615,,5750.0,3.5,-0.25,222,,,,12.063733,0.015748478,18,21.11493,NOT_AVAILABLE,215.62530744909705,31.756789603246304,131.81424904406384,-5.666364460643063,false,false,0,true,true,true,false,false,true,true,false,1.03335316E-13,5.161547E-13,0.99987,6100.1807,6088.247,6110.5645,4.0515,4.0439,4.0593,-0.2398,-0.2494,-0.2313,817.9063,807.1744,828.3122,0.0628,0.0566,0.069,0.0538,0.0484,0.0591,0.029,0.0261,0.0319,MARCS
1636148068921376768,Gaia DR3 604970096675364352,604970096675364352,648057780,2016.0,132.67174700322008,0.030636916,11.93769599706798,0.017288143,1.169045679403406,0.0358028,32.652355,11.361501,-10.979986011763685,0.03638354,-2.919521351371557,0.030276094,-0.3491556,-0.3548241,-0.07426287,0.16439803,0.22595988,0.14134179,-0.1045722,0.19542451,-0.08837029,-0.29475796,388,0,387,1,0.71241856,418.52048,0.0,0.0,31,false,1.4934907,,,,,,,,45,17,0.054232266,47,8,0,0.03600186,16.208633,0,0,1.0250049,0.34395808,0.5385754,0.14348997,0.25192738,-166.55856,14.584858,-55.78349,-18.035444,false,398,12313.873705124048,3.4537315,3565.3823,15.46138,42,5810.1858061745515,9.64254,602.5576,15.928067,41,9224.856544134254,10.472923,880.82916,14.835497,1.220984,0,0,0,0,0,1.0925703,0.4666872,0.6258831,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,215.47491967344263,31.817568406936765,131.77745573555234,-5.529638427765026,false,false,0,true,false,false,false,false,true,true,false,1.03982646E-13,5.193907E-13,0.9998059,5037.8306,5023.704,5054.05,4.5415,4.5278,4.555,0.0067,-0.0112,0.0287,817.2097,797.589,838.3143,0.104,0.0918,0.1186,0.0832,0.0734,0.0949,0.044,0.0387,0.0502,MARCS
